titleId;ordering;title;region;language;types;attributes;isOriginalTitle;tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes;pais
tt0086197;1;The Right Stuff;\N;\N;original;\N;1;tt0086197;movie;The Right Stuff;The Right Stuff;0;1983;\N;193;Adventure,Biography,Drama;7.8;67602;Estados Unidos da América
tt0086216;1;Rumble Fish;\N;\N;original;\N;1;tt0086216;movie;Rumble Fish;Rumble Fish;0;1983;\N;94;Crime,Drama,Romance;7.1;40091;Estados Unidos da América
tt0086250;1;Scarface;\N;\N;original;\N;1;tt0086250;movie;Scarface;Scarface;0;1983;\N;170;Crime,Drama;8.3;973713;Estados Unidos da América
tt0086425;1;Terms of Endearment;\N;\N;original;\N;1;tt0086425;movie;Terms of Endearment;Terms of Endearment;0;1983;\N;132;Comedy,Drama;7.4;68566;Estados Unidos da América
tt0086465;1;Trading Places;\N;\N;original;\N;1;tt0086465;movie;Trading Places;Trading Places;0;1983;\N;116;Comedy;7.5;175175;Estados Unidos da América
tt0086541;1;Videodrome;\N;\N;original;\N;1;tt0086541;movie;Videodrome;Videodrome;0;1983;\N;87;Drama,Horror,Sci-Fi;7.2;109352;Canadá
tt0086567;1;WarGames;\N;\N;original;\N;1;tt0086567;movie;WarGames;WarGames;0;1983;\N;114;Action,Drama,Sci-Fi;7.1;117480;Estados Unidos da América
tt0086637;1;Zelig;\N;\N;original;\N;1;tt0086637;movie;Zelig;Zelig;0;1983;\N;79;Comedy;7.6;45282;Estados Unidos da América
tt0086879;1;Amadeus;\N;\N;original;\N;1;tt0086879;movie;Amadeus;Amadeus;0;1984;\N;160;Biography,Drama,Music;8.4;451287;Estados Unidos da América, França
tt0086960;1;Beverly Hills Cop;\N;\N;original;\N;1;tt0086960;movie;Beverly Hills Cop;Beverly Hills Cop;0;1984;\N;105;Action,Comedy,Crime;7.4;225360;Estados Unidos da América
tt0086979;1;Blood Simple;\N;\N;original;\N;1;tt0086979;movie;Blood Simple;Blood Simple;0;1984;\N;99;Crime,Drama,Thriller;7.5;110483;Estados Unidos da América
tt0086993;1;The Bounty;\N;\N;original;\N;1;tt0086993;movie;The Bounty;The Bounty;0;1984;\N;132;Adventure,Drama,History;7.1;33207;Reino Unido, Estados Unidos da América
tt0087332;1;Ghostbusters;\N;\N;original;\N;1;tt0087332;movie;Ghostbusters;Ghostbusters;0;1984;\N;105;Action,Comedy,Fantasy;7.8;472752;Estados Unidos da América
tt0087363;1;Gremlins;\N;\N;original;\N;1;tt0087363;movie;Gremlins;Gremlins;0;1984;\N;106;Comedy,Fantasy,Horror;7.3;263202;Estados Unidos da América
tt0087469;1;Indiana Jones and the Temple of Doom;\N;\N;original;\N;1;tt0087469;movie;Indiana Jones and the Temple of Doom;Indiana Jones and the Temple of Doom;0;1984;\N;118;Action,Adventure;7.5;554728;Estados Unidos da América, Reino Unido
tt0087538;1;The Karate Kid;\N;\N;original;\N;1;tt0087538;movie;The Karate Kid;The Karate Kid;0;1984;\N;126;Action,Drama,Family;7.3;261844;Estados Unidos da América
tt0087544;1;Kaze no tani no Naushika;\N;\N;original;\N;1;tt0087544;movie;Nausicaä of the Valley of the Wind;Kaze no tani no Naushika;0;1984;\N;117;Adventure,Animation,Sci-Fi;8.0;191667;Japão
tt0087553;1;The Killing Fields;\N;\N;original;\N;1;tt0087553;movie;The Killing Fields;The Killing Fields;0;1984;\N;141;Biography,Drama,History;7.8;62139;Reino Unido
tt0087781;1;The Natural;\N;\N;original;\N;1;tt0087781;movie;The Natural;The Natural;0;1984;\N;138;Drama,Sport;7.4;54527;Estados Unidos da América
tt0087800;1;A Nightmare on Elm Street;\N;\N;original;\N;1;tt0087800;movie;A Nightmare on Elm Street;A Nightmare on Elm Street;0;1984;\N;91;Horror;7.4;279482;Estados Unidos da América
tt0087803;1;Nineteen Eighty-Four;\N;\N;original;\N;1;tt0087803;movie;1984;Nineteen Eighty-Four;0;1984;\N;113;Drama,Sci-Fi;7.0;84571;Reino Unido, Alemanha Ocidental, Países Baixos
tt0087843;1;Once Upon a Time in America;\N;\N;original;\N;1;tt0087843;movie;Once Upon a Time in America;Once Upon a Time in America;0;1984;\N;229;Crime,Drama;8.3;397563;Itália, Estados Unidos da América
tt0087884;1;Paris, Texas;\N;\N;original;\N;1;tt0087884;movie;Paris, Texas;Paris, Texas;0;1984;\N;145;Drama;8.1;132829;Alemanha Ocidental, França, Reino Unido
tt0088128;1;Sixteen Candles;\N;\N;original;\N;1;tt0088128;movie;Sixteen Candles;Sixteen Candles;0;1984;\N;93;Comedy,Romance;7.0;132253;Estados Unidos da América
tt0088172;1;Starman;\N;\N;original;\N;1;tt0088172;movie;Starman;Starman;0;1984;\N;115;Romance,Sci-Fi;7.0;55343;Estados Unidos da América
tt0088184;1;Stranger Than Paradise;\N;\N;original;\N;1;tt0088184;movie;Stranger Than Paradise;Stranger Than Paradise;0;1984;\N;89;Comedy,Drama;7.4;42218;Estados Unidos da América, Alemanha Ocidental
tt0088247;1;The Terminator;\N;\N;original;\N;1;tt0088247;movie;The Terminator;The Terminator;0;1984;\N;107;Action,Adventure,Sci-Fi;8.1;970571;Reino Unido, Estados Unidos da América
tt0088258;1;This Is Spinal Tap;\N;\N;original;\N;1;tt0088258;movie;This Is Spinal Tap;This Is Spinal Tap;0;1984;\N;82;Comedy,Music;7.9;152436;Estados Unidos da América
tt0088286;1;Top Secret!;\N;\N;original;\N;1;tt0088286;movie;Top Secret!;Top Secret!;0;1984;\N;90;Comedy,Crime,Music;7.2;78900;Reino Unido, Estados Unidos da América
tt0088323;1;The Neverending Story;\N;\N;original;\N;1;tt0088323;movie;The NeverEnding Story;The Neverending Story;0;1984;\N;102;Adventure,Drama,Family;7.3;165011;Alemanha Ocidental, Estados Unidos da América
tt0088680;1;After Hours;\N;\N;original;\N;1;tt0088680;movie;After Hours;After Hours;0;1985;\N;97;Comedy,Crime,Drama;7.6;89429;Estados Unidos da América
tt0088763;1;Back to the Future;\N;\N;original;\N;1;tt0088763;movie;Back to the Future;Back to the Future;0;1985;\N;116;Adventure,Comedy,Sci-Fi;8.5;1387955;Estados Unidos da América
tt0088794;1;Better Off Dead...;\N;\N;original;\N;1;tt0088794;movie;Better Off Dead;Better Off Dead...;0;1985;\N;97;Comedy,Romance;7.1;51622;Estados Unidos da América
tt0088846;1;Brazil;\N;\N;original;\N;1;tt0088846;movie;Brazil;Brazil;0;1985;\N;132;Drama,Sci-Fi,Thriller;7.8;217434;Reino Unido, Estados Unidos da América
tt0088847;1;The Breakfast Club;\N;\N;original;\N;1;tt0088847;movie;The Breakfast Club;The Breakfast Club;0;1985;\N;97;Comedy,Drama;7.8;459860;Estados Unidos da América
tt0088930;1;Clue;\N;\N;original;\N;1;tt0088930;movie;Clue;Clue;0;1985;\N;94;Comedy,Crime,Mystery;7.3;117424;Estados Unidos da América
tt0088939;1;The Color Purple;\N;\N;original;\N;1;tt0088939;movie;The Color Purple;The Color Purple;0;1985;\N;154;Drama;7.7;101464;Estados Unidos da América
tt0088993;1;Day of the Dead;\N;\N;original;\N;1;tt0088993;movie;Day of the Dead;Day of the Dead;0;1985;\N;101;Horror,Thriller;7.1;77608;Estados Unidos da América
tt0089175;1;Fright Night;\N;\N;original;\N;1;tt0089175;movie;Fright Night;Fright Night;0;1985;\N;106;Horror;7.0;84742;Estados Unidos da América
tt0089218;1;The Goonies;\N;\N;original;\N;1;tt0089218;movie;The Goonies;The Goonies;0;1985;\N;114;Adventure,Comedy,Family;7.7;315354;Estados Unidos da América
tt0089374;1;Ging chaat goo si;\N;\N;original;\N;1;tt0089374;movie;Police Story;Ging chaat goo si;0;1985;\N;100;Action,Comedy,Crime;7.5;45223;Hong Kong
tt0089560;1;Mask;\N;\N;original;\N;1;tt0089560;movie;Mask;Mask;0;1985;\N;120;Biography,Drama;7.2;34152;Estados Unidos da América
tt0089755;1;Out of Africa;\N;\N;original;\N;1;tt0089755;movie;Out of Africa;Out of Africa;0;1985;\N;161;Biography,Drama,Romance;7.1;89959;Estados Unidos da América
tt0089767;1;Pale Rider;\N;\N;original;\N;1;tt0089767;movie;Pale Rider;Pale Rider;0;1985;\N;115;Drama,Western;7.3;68382;Estados Unidos da América
tt0089791;1;Pee-wee's Big Adventure;\N;\N;original;\N;1;tt0089791;movie;Pee-wee's Big Adventure;Pee-wee's Big Adventure;0;1985;\N;91;Adventure,Comedy,Family;7.1;62145;Estados Unidos da América
tt0089853;1;The Purple Rose of Cairo;\N;\N;original;\N;1;tt0089853;movie;The Purple Rose of Cairo;The Purple Rose of Cairo;0;1985;\N;82;Comedy,Fantasy,Romance;7.6;57774;Estados Unidos da América
tt0089881;1;Ran;\N;\N;original;\N;1;tt0089881;movie;Ran;Ran;0;1985;\N;160;Action,Drama,War;8.2;145269;Japão, França
tt0089885;1;Re-Animator;\N;\N;original;\N;1;tt0089885;movie;Re-Animator;Re-Animator;0;1985;\N;84;Comedy,Horror,Sci-Fi;7.1;75450;Estados Unidos da América
tt0089907;1;The Return of the Living Dead;\N;\N;original;\N;1;tt0089907;movie;The Return of the Living Dead;The Return of the Living Dead;0;1985;\N;91;Comedy,Horror,Sci-Fi;7.3;74005;Estados Unidos da América
tt0089941;1;Runaway Train;\N;\N;original;\N;1;tt0089941;movie;Runaway Train;Runaway Train;0;1985;\N;111;Action,Adventure,Drama;7.2;35306;Estados Unidos da América
tt0090022;1;Silverado;\N;\N;original;\N;1;tt0090022;movie;Silverado;Silverado;0;1985;\N;133;Action,Drama,Western;7.2;52462;Estados Unidos da América
tt0090180;1;To Live and Die in L.A.;\N;\N;original;\N;1;tt0090180;movie;To Live and Die in L.A.;To Live and Die in L.A.;0;1985;\N;116;Action,Crime,Drama;7.3;44354;Estados Unidos da América
tt0090329;1;Witness;\N;\N;original;\N;1;tt0090329;movie;Witness;Witness;0;1985;\N;112;Drama,Romance,Thriller;7.3;109836;Estados Unidos da América
tt0090605;1;Aliens;\N;\N;original;\N;1;tt0090605;movie;Aliens;Aliens;0;1986;\N;137;Action,Adventure,Horror;8.4;813223;Reino Unido, Estados Unidos da América
tt0090728;1;Big Trouble in Little China;\N;\N;original;\N;1;tt0090728;movie;Big Trouble in Little China;Big Trouble in Little China;0;1986;\N;99;Action,Adventure,Comedy;7.2;161968;Estados Unidos da América
tt0090756;1;Blue Velvet;\N;\N;original;\N;1;tt0090756;movie;Blue Velvet;Blue Velvet;0;1986;\N;120;Crime,Drama,Mystery;7.7;233681;Estados Unidos da América
tt0090863;1;The Color of Money;\N;\N;original;\N;1;tt0090863;movie;The Color of Money;The Color of Money;0;1986;\N;119;Drama,Sport;7.0;97870;Estados Unidos da América
tt0090967;1;Down by Law;\N;\N;original;\N;1;tt0090967;movie;Down by Law;Down by Law;0;1986;\N;107;Comedy,Crime,Drama;7.6;57336;Estados Unidos da América, Alemanha Ocidental
tt0091042;1;Ferris Bueller's Day Off;\N;\N;original;\N;1;tt0091042;movie;Ferris Bueller's Day Off;Ferris Bueller's Day Off;0;1986;\N;103;Comedy;7.8;404640;Estados Unidos da América
tt0091064;1;The Fly;\N;\N;original;\N;1;tt0091064;movie;The Fly;The Fly;0;1986;\N;96;Drama,Horror,Sci-Fi;7.6;215849;Estados Unidos da América, Canadá
tt0091149;1;The Great Mouse Detective;\N;\N;original;\N;1;tt0091149;movie;The Great Mouse Detective;The Great Mouse Detective;0;1986;\N;74;Adventure,Animation,Family;7.1;57096;Estados Unidos da América
tt0091167;1;Hannah and Her Sisters;\N;\N;original;\N;1;tt0091167;movie;Hannah and Her Sisters;Hannah and Her Sisters;0;1986;\N;107;Comedy,Drama;7.8;79551;Estados Unidos da América
tt0091203;1;Highlander;\N;\N;original;\N;1;tt0091203;movie;Highlander;Highlander;0;1986;\N;116;Action,Adventure,Fantasy;7.0;153918;Reino Unido, Estados Unidos da América
tt0091209;1;The Hitcher;\N;\N;original;\N;1;tt0091209;movie;The Hitcher;The Hitcher;0;1986;\N;97;Mystery,Thriller;7.2;56610;Estados Unidos da América
tt0091217;1;Hoosiers;\N;\N;original;\N;1;tt0091217;movie;Hoosiers;Hoosiers;0;1986;\N;114;Drama,Sport;7.4;55196;Estados Unidos da América, Reino Unido
tt0091251;1;Idi i smotri;\N;\N;original;\N;1;tt0091251;movie;Come and See;Idi i smotri;0;1985;\N;142;Drama,Thriller,War;8.3;113983;União Soviética
tt0091369;1;Labyrinth;\N;\N;original;\N;1;tt0091369;movie;Labyrinth;Labyrinth;0;1986;\N;101;Adventure,Family,Fantasy;7.3;158569;Reino Unido, Estados Unidos da América
tt0091419;1;Little Shop of Horrors;\N;\N;original;\N;1;tt0091419;movie;Little Shop of Horrors;Little Shop of Horrors;0;1986;\N;94;Comedy,Horror,Musical;7.1;91338;Estados Unidos da América
tt0091474;1;Manhunter;\N;\N;original;\N;1;tt0091474;movie;Manhunter;Manhunter;0;1986;\N;120;Crime,Mystery,Thriller;7.2;87727;Estados Unidos da América
tt0091530;1;The Mission;\N;\N;original;\N;1;tt0091530;movie;The Mission;The Mission;0;1986;\N;125;Adventure,Drama,History;7.4;68989;Reino Unido, França, Estados Unidos da América
tt0091605;1;The Name of the Rose;\N;\N;original;\N;1;tt0091605;movie;The Name of the Rose;The Name of the Rose;0;1986;\N;130;Drama,Mystery,Thriller;7.7;123349;Alemanha Ocidental, Itália, França
tt0091670;1;Offret;\N;\N;original;\N;1;tt0091670;movie;The Sacrifice;Offret;0;1986;\N;149;Drama;7.9;33565;Suécia, França, Reino Unido
tt0091763;1;Platoon;\N;\N;original;\N;1;tt0091763;movie;Platoon;Platoon;0;1986;\N;120;Drama,War;8.1;458729;Estados Unidos da América, Reino Unido
tt0091867;1;A Room with a View;\N;\N;original;\N;1;tt0091867;movie;A Room with a View;A Room with a View;0;1985;\N;117;Drama,Romance;7.2;50639;Reino Unido, Estados Unidos da América
tt0091954;1;Sid and Nancy;\N;\N;original;\N;1;tt0091954;movie;Sid and Nancy;Sid and Nancy;0;1986;\N;112;Biography,Drama,Music;7.0;36106;Reino Unido
tt0092005;1;Stand by Me;\N;\N;original;\N;1;tt0092005;movie;Stand by Me;Stand by Me;0;1986;\N;89;Adventure,Comedy,Drama;8.1;467691;Estados Unidos da América
tt0092007;1;Star Trek IV: The Voyage Home;\N;\N;original;\N;1;tt0092007;movie;Star Trek IV: The Voyage Home;Star Trek IV: The Voyage Home;0;1986;\N;119;Adventure,Comedy,Sci-Fi;7.3;94502;Estados Unidos da América
tt0092067;1;Tenkû no shiro Rapyuta;\N;\N;original;\N;1;tt0092067;movie;Castle in the Sky;Tenkû no shiro Rapyuta;0;1986;\N;124;Adventure,Animation,Family;8.0;192009;Japão
tt0092099;1;Top Gun;\N;\N;original;\N;1;tt0092099;movie;Top Gun;Top Gun;0;1986;\N;109;Action,Drama;7.0;532433;Estados Unidos da América
tt0092106;1;The Transformers: The Movie;\N;\N;original;\N;1;tt0092106;movie;The Transformers: The Movie;The Transformers: The Movie;0;1986;\N;84;Action,Adventure,Animation;7.2;43769;Estados Unidos da América, Japão
tt0092563;1;Angel Heart;\N;\N;original;\N;1;tt0092563;movie;Angel Heart;Angel Heart;0;1987;\N;113;Horror,Mystery,Thriller;7.2;100412;Reino Unido, Canadá, Estados Unidos da América
tt0092593;1;Au revoir les enfants;\N;\N;original;\N;1;tt0092593;movie;Au Revoir les Enfants;Au revoir les enfants;0;1987;\N;104;Drama,War;8.0;37628;França, Alemanha Ocidental, Itália
tt0092699;1;Broadcast News;\N;\N;original;\N;1;tt0092699;movie;Broadcast News;Broadcast News;0;1987;\N;133;Comedy,Drama,Romance;7.3;35639;Estados Unidos da América
tt0092890;1;Dirty Dancing;\N;\N;original;\N;1;tt0092890;movie;Dirty Dancing;Dirty Dancing;0;1987;\N;100;Drama,Music,Romance;7.1;271078;Estados Unidos da América
tt0092965;1;Empire of the Sun;\N;\N;original;\N;1;tt0092965;movie;Empire of the Sun;Empire of the Sun;0;1987;\N;153;Drama,War;7.7;139166;Estados Unidos da América
tt0092991;1;Evil Dead II;\N;\N;original;\N;1;tt0092991;movie;Evil Dead II;Evil Dead II;0;1987;\N;84;Comedy,Horror;7.7;190422;Estados Unidos da América
tt0093058;1;Full Metal Jacket;\N;\N;original;\N;1;tt0093058;movie;Full Metal Jacket;Full Metal Jacket;0;1987;\N;116;Drama,War;8.2;826704;Reino Unido, Estados Unidos da América
tt0093105;1;Good Morning, Vietnam;\N;\N;original;\N;1;tt0093105;movie;Good Morning, Vietnam;Good Morning, Vietnam;0;1987;\N;121;Biography,Comedy,Drama;7.3;160756;Estados Unidos da América
tt0093191;1;Der Himmel über Berlin;\N;\N;original;\N;1;tt0093191;movie;Wings of Desire;Der Himmel über Berlin;0;1987;\N;128;Drama,Fantasy,Romance;7.9;81328;Alemanha Ocidental, França
tt0093378;1;La Bamba;\N;\N;original;\N;1;tt0093378;movie;La Bamba;La Bamba;0;1987;\N;108;Biography,Drama,Music;7.0;38258;Estados Unidos da América
tt0093389;1;The Last Emperor;\N;\N;original;\N;1;tt0093389;movie;The Last Emperor;The Last Emperor;0;1987;\N;163;Biography,Drama,History;7.7;116434;China, Itália, Reino Unido, França
tt0093409;1;Lethal Weapon;\N;\N;original;\N;1;tt0093409;movie;Lethal Weapon;Lethal Weapon;0;1987;\N;109;Action,Crime,Thriller;7.6;288129;Estados Unidos da América
tt0093437;1;The Lost Boys;\N;\N;original;\N;1;tt0093437;movie;The Lost Boys;The Lost Boys;0;1987;\N;97;Comedy,Horror;7.2;170809;Estados Unidos da América
tt0093565;1;Moonstruck;\N;\N;original;\N;1;tt0093565;movie;Moonstruck;Moonstruck;0;1987;\N;102;Comedy,Drama,Romance;7.2;74919;Estados Unidos da América
tt0093640;1;No Way Out;\N;\N;original;\N;1;tt0093640;movie;No Way Out;No Way Out;0;1987;\N;114;Action,Crime,Drama;7.1;52011;Estados Unidos da América
tt0093748;1;Planes, Trains & Automobiles;\N;\N;original;\N;1;tt0093748;movie;Planes, Trains & Automobiles;Planes, Trains & Automobiles;0;1987;\N;93;Comedy,Drama;7.6;170944;Estados Unidos da América
tt0093773;1;Predator;\N;\N;original;\N;1;tt0093773;movie;Predator;Predator;0;1987;\N;107;Action,Adventure,Horror;7.8;480704;Estados Unidos da América, México
tt0093779;1;The Princess Bride;\N;\N;original;\N;1;tt0093779;movie;The Princess Bride;The Princess Bride;0;1987;\N;98;Adventure,Comedy,Family;8.0;470051;Estados Unidos da América
tt0093818;1;Radio Days;\N;\N;original;\N;1;tt0093818;movie;Radio Days;Radio Days;0;1987;\N;88;Comedy;7.4;37839;Estados Unidos da América
tt0093822;1;Raising Arizona;\N;\N;original;\N;1;tt0093822;movie;Raising Arizona;Raising Arizona;0;1987;\N;94;Comedy,Crime;7.3;156609;Estados Unidos da América
tt0093870;1;RoboCop;\N;\N;original;\N;1;tt0093870;movie;RoboCop;RoboCop;0;1987;\N;102;Action,Crime,Sci-Fi;7.6;298518;Estados Unidos da América
tt0094006;1;Some Kind of Wonderful;\N;\N;original;\N;1;tt0094006;movie;Some Kind of Wonderful;Some Kind of Wonderful;0;1987;\N;95;Drama,Romance;7.0;36577;Estados Unidos da América
tt0094012;1;Spaceballs;\N;\N;original;\N;1;tt0094012;movie;Spaceballs;Spaceballs;0;1987;\N;96;Adventure,Comedy,Sci-Fi;7.1;218948;Estados Unidos da América
tt0094226;1;The Untouchables;\N;\N;original;\N;1;tt0094226;movie;The Untouchables;The Untouchables;0;1987;\N;119;Crime,Drama,Thriller;7.8;345243;Estados Unidos da América
tt0094291;1;Wall Street;\N;\N;original;\N;1;tt0094291;movie;Wall Street;Wall Street;0;1987;\N;126;Crime,Drama;7.3;170609;Estados Unidos da América
tt0094336;1;Withnail & I;\N;\N;original;\N;1;tt0094336;movie;Withnail and I;Withnail & I;0;1987;\N;107;Comedy,Drama;7.5;50385;Reino Unido
tt0094608;1;The Accused;\N;\N;original;\N;1;tt0094608;movie;The Accused;The Accused;0;1988;\N;111;Crime,Drama;7.1;41945;Estados Unidos da América
tt0094625;1;Akira;\N;\N;original;\N;1;tt0094625;movie;Akira;Akira;0;1988;\N;124;Animation,Drama,Fantasy;8.0;217402;Japão
tt0094715;1;Beaches;\N;\N;original;\N;1;tt0094715;movie;Beaches;Beaches;0;1988;\N;123;Comedy,Drama,Music;7.0;30106;Estados Unidos da América
tt0094721;1;Beetlejuice;\N;\N;original;\N;1;tt0094721;movie;Beetlejuice;Beetlejuice;0;1988;\N;92;Comedy,Fantasy;7.5;405421;Estados Unidos da América
tt0094737;1;Big;\N;\N;original;\N;1;tt0094737;movie;Big;Big;0;1988;\N;104;Comedy,Drama,Fantasy;7.3;251441;Estados Unidos da América
tt0094812;1;Bull Durham;\N;\N;original;\N;1;tt0094812;movie;Bull Durham;Bull Durham;0;1988;\N;108;Comedy,Romance,Sport;7.0;62321;Estados Unidos da América
tt0094898;1;Coming to America;\N;\N;original;\N;1;tt0094898;movie;Coming to America;Coming to America;0;1988;\N;117;Comedy,Romance;7.1;233545;Estados Unidos da América
tt0094947;1;Dangerous Liaisons;\N;\N;original;\N;1;tt0094947;movie;Dangerous Liaisons;Dangerous Liaisons;0;1988;\N;119;Drama,Romance;7.5;77944;Reino Unido, Estados Unidos da América
tt0094964;1;Dead Ringers;\N;\N;original;\N;1;tt0094964;movie;Dead Ringers;Dead Ringers;0;1988;\N;116;Drama,Horror,Thriller;7.2;56864;Canadá, Estados Unidos da América
tt0095016;1;Die Hard;\N;\N;original;\N;1;tt0095016;movie;Die Hard;Die Hard;0;1988;\N;132;Action,Thriller;8.2;994825;Estados Unidos da América
tt0095031;1;Dirty Rotten Scoundrels;\N;\N;original;\N;1;tt0095031;movie;Dirty Rotten Scoundrels;Dirty Rotten Scoundrels;0;1988;\N;110;Comedy,Crime;7.4;83192;Estados Unidos da América
tt0095159;1;A Fish Called Wanda;\N;\N;original;\N;1;tt0095159;movie;A Fish Called Wanda;A Fish Called Wanda;0;1988;\N;108;Comedy,Crime;7.5;160848;Reino Unido, Estados Unidos da América
tt0095243;1;Gorillas in the Mist: The Story of Dian Fossey;\N;\N;original;\N;1;tt0095243;movie;Gorillas in the Mist;Gorillas in the Mist: The Story of Dian Fossey;0;1988;\N;129;Biography,Drama;7.0;30481;Estados Unidos da América
tt0095250;1;Le grand bleu;\N;\N;original;\N;1;tt0095250;movie;The Big Blue;Le grand bleu;0;1988;\N;168;Adventure,Drama,Sport;7.5;57132;França, Itália, Estados Unidos da América
tt0095327;1;Hotaru no haka;\N;\N;original;\N;1;tt0095327;movie;Grave of the Fireflies;Hotaru no haka;0;1988;\N;88;Animation,Drama,War;8.5;354574;Japão
tt0095489;1;The Land Before Time;\N;\N;original;\N;1;tt0095489;movie;The Land Before Time;The Land Before Time;0;1988;\N;69;Adventure,Animation,Drama;7.4;103805;Estados Unidos da América, Irlanda
tt0095497;1;The Last Temptation of Christ;\N;\N;original;\N;1;tt0095497;movie;The Last Temptation of Christ;The Last Temptation of Christ;0;1988;\N;164;Drama;7.5;66135;Canadá, Estados Unidos da América
tt0095631;1;Midnight Run;\N;\N;original;\N;1;tt0095631;movie;Midnight Run;Midnight Run;0;1988;\N;126;Action,Comedy,Crime;7.5;99956;Estados Unidos da América
tt0095647;1;Mississippi Burning;\N;\N;original;\N;1;tt0095647;movie;Mississippi Burning;Mississippi Burning;0;1988;\N;128;Crime,Drama,Mystery;7.8;122398;Estados Unidos da América
tt0095675;1;"Mujeres al borde de un ataque de ""nervios""";\N;\N;original;\N;1;tt0095675;movie;Women on the Verge of a Nervous Breakdown;"Mujeres al borde de un ataque de ""nervios""";0;1988;\N;88;Comedy,Drama;7.5;49051;Espanha
tt0095705;1;The Naked Gun: From the Files of Police Squad!;\N;\N;original;\N;1;tt0095705;movie;The Naked Gun: From the Files of Police Squad!;The Naked Gun: From the Files of Police Squad!;0;1988;\N;85;Comedy,Crime;7.6;198401;Estados Unidos da América
tt0095765;1;Nuovo Cinema Paradiso;\N;\N;original;\N;1;tt0095765;movie;Cinema Paradiso;Nuovo Cinema Paradiso;0;1988;\N;174;Drama,Romance;8.5;303616;Itália, França
tt0095953;1;Rain Man;\N;\N;original;\N;1;tt0095953;movie;Rain Man;Rain Man;0;1988;\N;133;Drama;8.0;568270;Estados Unidos da América
tt0096163;1;Spoorloos;\N;\N;original;\N;1;tt0096163;movie;The Vanishing;Spoorloos;0;1988;\N;107;Mystery,Thriller;7.7;51003;Países Baixos, França
tt0096256;1;They Live;\N;\N;original;\N;1;tt0096256;movie;They Live;They Live;0;1988;\N;94;Action,Horror,Sci-Fi;7.2;155949;Estados Unidos da América
tt0096283;1;Tonari no Totoro;\N;\N;original;\N;1;tt0096283;movie;My Neighbor Totoro;Tonari no Totoro;0;1988;\N;86;Animation,Comedy,Family;8.1;411512;Japão
tt0096332;1;The Unbearable Lightness of Being;\N;\N;original;\N;1;tt0096332;movie;The Unbearable Lightness of Being;The Unbearable Lightness of Being;0;1988;\N;171;Drama,Romance;7.2;39879;Estados Unidos da América
tt0096438;1;Who Framed Roger Rabbit;\N;\N;original;\N;1;tt0096438;movie;Who Framed Roger Rabbit;Who Framed Roger Rabbit;0;1988;\N;104;Adventure,Animation,Comedy;7.7;226958;Estados Unidos da América, Reino Unido
tt0096446;1;Willow;\N;\N;original;\N;1;tt0096446;movie;Willow;Willow;0;1988;\N;126;Action,Adventure,Drama;7.2;136208;Estados Unidos da América
tt0096754;1;The Abyss;\N;\N;original;\N;1;tt0096754;movie;The Abyss;The Abyss;0;1989;\N;140;Adventure,Drama,Mystery;7.5;202755;Estados Unidos da América
tt0096764;1;The Adventures of Baron Munchausen;\N;\N;original;\N;1;tt0096764;movie;The Adventures of Baron Munchausen;The Adventures of Baron Munchausen;0;1988;\N;126;Adventure,Comedy,Fantasy;7.1;58716;Reino Unido, Alemanha Ocidental, Estados Unidos da América
tt0096874;1;Back to the Future Part II;\N;\N;original;\N;1;tt0096874;movie;Back to the Future Part II;Back to the Future Part II;0;1989;\N;108;Adventure,Comedy,Sci-Fi;7.8;601280;Estados Unidos da América
tt0096895;1;Batman;\N;\N;original;\N;1;tt0096895;movie;Batman;Batman;0;1989;\N;126;Action,Adventure;7.5;421472;Estados Unidos da América, Reino Unido
tt0096969;1;Born on the Fourth of July;\N;\N;original;\N;1;tt0096969;movie;Born on the Fourth of July;Born on the Fourth of July;0;1989;\N;145;Biography,Drama,War;7.2;121430;Estados Unidos da América
tt0097027;1;Casualties of War;\N;\N;original;\N;1;tt0097027;movie;Casualties of War;Casualties of War;0;1989;\N;113;Action,Crime,Drama;7.1;50317;Estados Unidos da América
tt0097108;1;The Cook, the Thief, His Wife & Her Lover;\N;\N;original;\N;1;tt0097108;movie;The Cook, the Thief, His Wife & Her Lover;The Cook, the Thief, His Wife & Her Lover;0;1989;\N;124;Crime,Drama;7.5;43763;Reino Unido, França, Países Baixos
tt0097123;1;Crimes and Misdemeanors;\N;\N;original;\N;1;tt0097123;movie;Crimes and Misdemeanors;Crimes and Misdemeanors;0;1989;\N;104;Comedy,Drama;7.8;62255;Estados Unidos da América
tt0097165;1;Dead Poets Society;\N;\N;original;\N;1;tt0097165;movie;Dead Poets Society;Dead Poets Society;0;1989;\N;128;Comedy,Drama;8.1;596883;Estados Unidos da América
tt0097202;1;Dip huet seung hung;\N;\N;original;\N;1;tt0097202;movie;The Killer;Dip huet seung hung;0;1989;\N;111;Action,Crime,Drama;7.7;53258;Hong Kong
tt0097216;1;Do the Right Thing;\N;\N;original;\N;1;tt0097216;movie;Do the Right Thing;Do the Right Thing;0;1989;\N;120;Comedy,Drama;8.0;119711;Estados Unidos da América
